replicate generation off.nbr off.nbfem off.nbmal off.density off.dvar off.sexratio adlt.nbr adlt.nbfem adlt.nbmal adlt.density adlt.dvar adlt.sexratio extrate off.disp off.fdisp off.mdisp adlt.disp adlt.fdisp adlt.mdisp off.allnbp off.allnb off.fixlocp off.fixloc off.ho off.hsnei off.htnei off.fis off.fst off.fit adlt.allnbp adlt.allnb adlt.fixlocp adlt.fixloc adlt.ho adlt.hsnei adlt.htnei adlt.fis adlt.fst adlt.fit
2 100 6999 3446 3553 3.499 0 0.9699 2000 1000 1000 1 0 1 0 0.4678 0.3192 0.6119 0.4742 0.3364 0.612 2.3 2.3 2 2 0.0004572 0.0004571 0.0004571 -0.0003283 -2.22e-16 -0.0003283 1.5 1.5 11 11 0.000425 0.0004248 0.0004248 -0.0003532 0 -0.0003532
2 105 7000 3509 3491 3.5 0 1.005 2000 1000 1000 1 0 1 0 0.4643 0.3179 0.6114 0.4711 0.3303 0.6118 2.15 2.15 2 2 0.0004071 0.000407 0.000407 -0.0002457 0 -0.0002457 1.5 1.5 10 10 0.00035 0.0003499 0.0003499 -0.0001429 -2.22e-16 -0.0001429
2 110 6936 3487 3449 3.468 0 1.011 2000 1000 1000 1 0 1 0 0.428 0.2464 0.6116 0.4301 0.2486 0.6116 1.85 1.85 8 8 0.0003532 0.0003531 0.0003531 -0.0004946 1.11e-16 -0.0004946 1.55 1.55 11 11 0.000575 0.0005747 0.0005747 -0.0005549 -2.22e-16 -0.0005549
2 115 6874 3451 3423 3.437 0 1.008 2000 1000 1000 1 0 1 0 0.4276 0.2448 0.6119 0.4287 0.2454 0.6119 1.95 1.95 8 8 0.0002328 0.0002327 0.0002327 -0.0001319 0 -0.0001319 1.45 1.45 12 12 0.0003 0.0002999 0.0002999 -0.0001876 -2.22e-16 -0.0001876
2 120 6673 3388 3285 3.337 0 1.031 2000 1000 1000 1 0 1 0 0.4252 0.2444 0.6116 0.4281 0.2446 0.6116 2.2 2.2 3 3 0.0004945 0.0004944 0.0004944 -0.0002987 0 -0.0002987 1.55 1.55 10 10 0.000475 0.0004748 0.0004748 -0.0003292 0 -0.0003292
2 125 6776 3407 3369 3.388 0 1.011 2000 1000 1000 1 0 1 0 0.427 0.2444 0.6116 0.428 0.2445 0.6115 1.85 1.85 7 7 0.000273 0.000273 0.000273 -0.0002175 2.22e-16 -0.0002175 1.55 1.55 10 10 0.00045 0.0004499 0.0004499 -0.0002919 0 -0.0002919
2 130 6632 3346 3286 3.316 0 1.018 2000 1000 1000 1 0 1 0 0.4263 0.2441 0.6119 0.428 0.2441 0.6119 2.1 2.1 4 4 0.0004524 0.000452 0.000452 -0.0006967 0 -0.0006967 1.4 1.4 14 14 0.000475 0.0004745 0.0004745 -0.00112 0 -0.00112
2 135 6689 3362 3327 3.345 0 1.011 2000 1000 1000 1 0 1 0 0.4269 0.2441 0.6116 0.4279 0.2442 0.6116 2.1 2.1 5 5 0.0003962 0.0003961 0.0003961 -0.0002893 0 -0.0002893 1.75 1.75 7 7 0.00065 0.0006497 0.0006497 -0.0003946 0 -0.0003946
2 140 6645 3326 3319 3.322 0 1.002 2000 1000 1000 1 0 1 0 0.4278 0.2441 0.6118 0.4277 0.244 0.6115 2.2 2.2 3 3 0.0005267 0.0005265 0.0005265 -0.0004109 0 -0.0004109 1.65 1.65 7 7 0.000475 0.0004749 0.0004749 -0.0002634 -2.22e-16 -0.0002634
2 145 6673 3368 3305 3.337 0 1.019 2000 1000 1000 1 0 1 0 0.4263 0.2444 0.6118 0.4279 0.2443 0.6115 2.1 2.1 1 1 0.0005395 0.0005393 0.0005393 -0.0003373 0 -0.0003373 1.75 1.75 8 8 0.0007 0.0006996 0.0006996 -0.000572 -2.22e-16 -0.000572
2 150 6661 3365 3296 3.33 0 1.021 2000 1000 1000 1 0 1 0 0.4261 0.2445 0.6115 0.4281 0.2444 0.6118 2.15 2.15 2 2 0.0003678 0.0003677 0.0003677 -0.0002513 -2.22e-16 -0.0002513 1.55 1.55 10 10 0.00045 0.0004499 0.0004499 -0.0002502 -2.22e-16 -0.0002502
2 155 5427 2710 2717 2.713 0 0.9974 1678 821 857 0.839 0 0.958 0 0.4283 0.2444 0.6118 0.4322 0.2449 0.6116 1.75 1.75 7 7 0.0004146 0.0004144 0.0004144 -0.0005143 -2.22e-16 -0.0005143 1.4 1.4 13 13 0.0003576 0.0003575 0.0003575 -0.0002734 1.11e-16 -0.0002734
2 160 4238 2084 2154 2.119 0 0.9675 1291 642 649 0.6455 0 0.9892 0 0.4309 0.244 0.6117 0.4286 0.244 0.6113 2.1 2.1 3 3 0.0005427 0.0005424 0.0005424 -0.0004877 2.22e-16 -0.0004877 1.35 1.35 13 13 0.0004648 0.0004645 0.0004645 -0.0005171 0 -0.0005171
2 165 2950 1489 1461 1.475 0 1.019 954 460 494 0.477 0 0.9312 0 0.4257 0.244 0.6109 0.4344 0.2439 0.6117 1.55 1.55 9 9 0.000339 0.0003389 0.0003389 -0.0003562 -2.22e-16 -0.0003562 1.25 1.25 16 16 0.0004193 0.0004189 0.0004189 -0.0008533 0 -0.0008533
2 170 1938 973 965 0.969 0 1.008 617 298 319 0.3085 0 0.9342 0 0.4273 0.2445 0.6116 0.4341 0.244 0.6117 1.5 1.5 11 11 0.0003096 0.0003096 0.0003096 -0.0001076 0 -0.0001076 1.05 1.05 19 19 8.104e-05 8.104e-05 8.104e-05 3.364e-14 0 3.364e-14
2 175 1465 739 726 0.7325 0 1.018 503 230 273 0.2515 0 0.8425 0 0.4265 0.2445 0.6117 0.4434 0.2436 0.6117 1.3 1.3 14 14 0.000273 0.000273 0.000273 -0.0002562 2.22e-16 -0.0002562 1.1 1.1 18 18 0.0003976 0.000397 0.000397 -0.001496 0 -0.001496
2 180 999 488 511 0.4995 0 0.955 300 156 144 0.15 0 1.083 0 0.4331 0.2441 0.6135 0.4206 0.2442 0.6117 1.3 1.3 14 14 0.0004505 0.0004503 0.0004503 -0.0003341 -2.22e-16 -0.0003341 1.1 1.1 18 18 0.0005 0.0004994 0.0004994 -0.001116 0 -0.001116
2 185 685 336 349 0.3425 0 0.9628 233 106 127 0.1165 0 0.8346 0 0.4313 0.2438 0.6117 0.4445 0.2442 0.6117 1.2 1.2 16 16 0.000292 0.000292 0.000292 -1.001e-13 -2.22e-16 -1.004e-13 1.1 1.1 18 18 0.0004292 0.0004292 0.0004292 3.597e-14 0 3.597e-14
2 190 432 208 224 0.216 0 0.9286 142 67 75 0.071 0 0.8933 0 0.4342 0.243 0.6117 0.4374 0.2423 0.6117 1.15 1.15 17 17 0.0003472 0.0003472 0.0003472 1.887e-14 0 1.887e-14 1.05 1.05 19 19 0.0007042 0.0007017 0.0007017 -0.003559 1.11e-16 -0.003559
2 195 333 163 170 0.1665 0 0.9588 92 51 41 0.046 0 1.244 0 0.4318 0.2442 0.6117 0.408 0.2442 0.6117 1 1 20 20 0 0 0 nan nan nan 1 1 20 20 0 0 0 nan nan nan
2 200 135 78 57 0.0675 0 1.368 64 36 28 0.032 0 1.286 0 0.3994 0.2442 0.6117 0.405 0.2442 0.6117 1.1 1.1 18 18 0.0007407 0.0007407 0.0007407 -2.087e-14 1.11e-16 -2.087e-14 1 1 20 20 0 0 0 nan nan nan
2 205 3556 1790 1766 1.778 0 1.014 1884 962 922 0.942 0 1.043 0 0.4267 0.2442 0.6117 0.4238 0.2438 0.6116 2 2 5 5 0.0005484 0.0005482 0.0005482 -0.0003499 -2.22e-16 -0.0003499 1.6 1.6 10 10 0.0005839 0.0005836 0.0005836 -0.0004589 0 -0.0004589
2 210 3560 1777 1783 1.78 0 0.9966 2000 1000 1000 1 0 1 0 0.4283 0.2443 0.6118 0.428 0.2442 0.6119 1.6 1.6 9 9 0.0003792 0.0003791 0.0003791 -0.0002811 0 -0.0002811 1.5 1.5 12 12 0.00035 0.0003499 0.0003499 -0.0002323 -2.22e-16 -0.0002323
2 215 3575 1789 1786 1.788 0 1.002 2000 1000 1000 1 0 1 0 0.4278 0.2442 0.6116 0.4279 0.2442 0.6116 1.8 1.8 6 6 0.0003497 0.0003496 0.0003496 -0.0002071 0 -0.0002071 1.35 1.35 13 13 0.000275 0.0002749 0.0002749 -0.0002274 -2.22e-16 -0.0002274
2 220 3471 1698 1773 1.736 0 0.9577 2000 1000 1000 1 0 1 0 0.4319 0.2442 0.6116 0.428 0.2441 0.6118 2.05 2.05 4 4 0.0005186 0.0005184 0.0005184 -0.0003043 0 -0.0003043 1.9 1.9 7 7 0.000625 0.0006248 0.0006248 -0.0003403 -2.22e-16 -0.0003403
2 225 3561 1808 1753 1.78 0 1.031 2000 1000 1000 1 0 1 0 0.4251 0.2442 0.6117 0.4276 0.2441 0.6111 1.8 1.8 6 6 0.000337 0.0003369 0.0003369 -0.0001346 0 -0.0001346 1.75 1.75 8 8 0.000525 0.0005249 0.0005249 -0.0002144 0 -0.0002144
2 230 3688 1876 1812 1.844 0 1.035 2000 1000 1000 1 0 1 0 0.4247 0.2439 0.6118 0.4278 0.2439 0.6116 1.9 1.9 5 5 0.02577 0.02526 0.02526 -0.02046 1.11e-16 -0.02046 1.3 1.3 14 14 0.025 0.02479 0.02479 -0.008593 0 -0.008593
